"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GJB7",-1.00784829679029,1.06495127993394,-7.21601630112178,9.42281923542982e-13,2.61454897828591e-12,17.5927709934074
"FABP6",1.48439920356954,1.66516746490504,7.21342828836347,9.5962026179416e-13,2.66193811304339e-12,17.5748804364944
"FRZB",-1.06898173647428,8.14988943022296,-7.21184950599901,9.70350832693465e-13,2.69061353257656e-12,17.5639694343462
"LY6D",-2.03430377904652,2.8767171758877,-7.19885108206172,1.06329678218479e-12,2.94316879307721e-12,17.4742203183882
"UGT2B11",-2.72928277359305,3.78998340214699,-7.1980907500681,1.06899645311856e-12,2.95854639829119e-12,17.4689751182515
"PDCD1",1.23085200067169,4.21651213872832,7.19407133403029,1.09962963368915e-12,3.04086696924008e-12,17.4412553621052
"POPDC3",-1.26613841977323,2.2244161849711,-7.17881694121632,1.22393638100502e-12,3.37518212015298e-12,17.3361833301707
"NOSTRIN",-1.19316937181149,8.29309859620149,-7.1716328512021,1.28716366974121e-12,3.54418859170962e-12,17.286770356671
"DLX4",1.10336042636217,4.02264417836499,7.16852864337159,1.31546662106382e-12,3.61969303450479e-12,17.2654333258304
"AQP5",-2.27526181211918,4.61554310487201,-7.16733292784595,1.32653103283197e-12,3.64964916966503e-12,17.257216739032
"NR4A2",-1.03817618465034,8.41860644095789,-7.15983336712404,1.39804196052399e-12,3.83983519078732e-12,17.2057107910914
"HOXC10",1.71804812087192,8.23152047894302,7.15745939453558,1.42145788436635e-12,3.90245123910687e-12,17.1894169962406
"TLX1",1.71936498104879,2.00834582989265,7.15465384208993,1.44962778641067e-12,3.97819254845757e-12,17.1701674465057
"FAT3",-1.19554992723377,4.43181494632535,-7.15187724836962,1.47804664162141e-12,4.05455605992617e-12,17.1511234158939
"PAX1",1.33061930304339,2.24996044591247,7.14519467214697,1.54870660867138e-12,4.24441952690207e-12,17.1053169765249
"C4orf19",-1.387607827568,6.33472014863749,-7.1443345125603,1.55803941945133e-12,4.26885750451566e-12,17.0994237781963
"DHDH",1.02087937437029,3.09927151114781,7.14135045032339,1.59084705493993e-12,4.35758372754059e-12,17.0789841722895
"BMP4",-1.17825625389819,7.31261924029728,-7.13120000192683,1.70760509663314e-12,4.67303820766173e-12,17.0095165045516
"IL19",1.27290730221177,1.38992163501239,7.13076357233353,1.71280961814962e-12,4.68665619893531e-12,17.0065317029233
"GPAT2",-1.31817662684515,5.15127407101569,-7.12965269727596,1.72612745932056e-12,4.72183833975365e-12,16.9989350342972
"BRSK2",1.54098200195109,3.00894302229562,7.12594017078414,1.77137765282485e-12,4.84368449820114e-12,16.9735549846394
"DHRS9",-1.1570809064594,4.41692576383154,-7.12333369785754,1.80384079083731e-12,4.93113867322104e-12,16.9557435415993
"NCRNA00160",1.11435121783492,2.39989331131296,7.10153507442115,2.09922884517854e-12,5.72415569019996e-12,16.807016349134
"ZNF703",1.16567944393801,8.94739578860446,7.08958873977476,2.28075339860398e-12,6.20841517811453e-12,16.7256870109305
"LOC284276",-1.27606598618242,2.9113617671346,-7.08949470824678,2.28224164495082e-12,6.21120835422515e-12,16.7250473543062
"CD1C",-1.33833495498089,4.47716952931462,-7.08917143692221,2.28736537104096e-12,6.22393784857136e-12,16.7228483360745
"KLHDC9",1.11527038654064,6.9874382328654,7.08475900331718,2.35844041706862e-12,6.41308367714155e-12,16.6928424585384
"MYB",1.25675164243792,10.119501734104,7.08314334854967,2.38500398005723e-12,6.48273953536011e-12,16.6818598194243
"NPTX1",-1.30788922340034,3.67096936416185,-7.08214911871034,2.40149626822634e-12,6.52670351955081e-12,16.6751025488378
"AKR7L",1.0488576644437,4.81585284888522,7.08153011168293,2.41182087254502e-12,6.55302838980272e-12,16.6708959163088
"TYRP1",1.50746343616562,2.38521312964492,7.08035499584666,2.43154103957189e-12,6.60398697478647e-12,16.6629110243601
"ABCA13",-1.61408865726303,2.33187886044591,-7.07796637108166,2.4721149409734e-12,6.71152072708064e-12,16.6466841190787
"C2orf54",2.02279835036542,5.57048943022296,7.07619012395323,2.50271710400689e-12,6.78921539974386e-12,16.6346206126491
"SOX15",-1.13619470885509,3.9979308835673,-7.07289446179998,2.56048509761428e-12,6.94112504936718e-12,16.6122452753879
"C4orf7",-2.61822695069488,4.61568563170933,-7.07162754855853,2.58303886987426e-12,6.99970802514764e-12,16.6036463367017
"FAM181B",-1.324305989221,2.70077960363336,-7.06962976393064,2.61900064199964e-12,7.0943505977375e-12,16.5900896250032
"IL20",1.9415326864335,3.91144054500413,7.06797554425837,2.6491496552269e-12,7.17223294498329e-12,16.5788669699727
"ZNF214",-1.09577255353517,5.18561535920727,-7.06711456752942,2.66497598194521e-12,7.21317823458606e-12,16.5730268373447
"PLA2G4F",1.31933934334469,5.64607919075145,7.06586851348601,2.68804526453008e-12,7.27274239335827e-12,16.5645758281874
"EPPK1",1.094894038766,9.32141601981833,7.0616186331535,2.76821155971729e-12,7.48470740431925e-12,16.5357625364054
"ZNF835",-1.02115054534696,3.60773459950454,-7.05677195813661,2.86250272080362e-12,7.73557731447917e-12,16.5029225840336
"SOX11",1.64207573525884,5.93337184145334,7.05590511558491,2.87969628437076e-12,7.77999272511274e-12,16.4970512475163
"LGALS9B",1.188005359913,1.36423930635838,7.05310750898103,2.93588057785194e-12,7.92969717975272e-12,16.4781069050001
"LTB",1.43503986150426,6.07676168455822,7.04840528269168,3.03274957908723e-12,8.18702812079696e-12,16.4462807803804
"ABCC13",1.91613093444642,2.39469232039637,7.0464070041926,3.07485931876014e-12,8.29634141334547e-12,16.4327617312471
"STAT4",-1.03933606326664,5.49015838150289,-7.04415867241857,3.12292494417235e-12,8.42270744927199e-12,16.4175552058676
"CYP2A6",-2.34662877544819,3.3730093311313,-7.03304072387659,3.37166502747795e-12,9.08521892822185e-12,16.3424250012262
"TGFA",-1.07278708279359,7.01648265895954,-7.03251666656235,3.38385776688782e-12,9.11687663441037e-12,16.3388863507023
"C17orf93",1.19023202593996,1.15816688687036,7.0193659516075,3.70439813055467e-12,9.96218150645629e-12,16.2501668693965
"C5orf49",1.15421661149227,4.96685326176713,7.01638760503245,3.78103289836653e-12,1.01642798747499e-11,16.230095120926
"FSTL4",1.32272792704185,5.20020404624277,7.00381702080308,4.12199188058625e-12,1.10562442263438e-11,16.1454656346935
"DUSP13",1.28282005629388,1.89826614368291,6.99252533666438,4.45387732333049e-12,1.1926190354503e-11,16.0695654390193
"MESP1",-1.39350992099666,5.17538769611891,-6.9913206581743,4.49079702356273e-12,1.2023482380509e-11,16.061474524558
"FAM196A",1.83511499064434,4.96329157720892,6.98788046289189,4.59789009683892e-12,1.2300584270016e-11,16.0383764123741
"EPHA6",-1.07688425530554,1.72257819983485,-6.98379710188817,4.72826146773454e-12,1.26444194258942e-11,16.0109735752685
"INSM1",1.90187006508979,3.21247919075144,6.97828638648164,4.90997202207664e-12,1.31218075518398e-11,15.9740153970072
"GUCY1B2",1.31816432535304,2.28933583815029,6.97761977310764,4.93241237291597e-12,1.31800632586183e-11,15.9695465107324
"C6orf15",-1.49110288825985,2.32769149463254,-6.97668206928811,4.96414897058214e-12,1.32614155323424e-11,15.9632609372928
"SLC16A6",1.48818197876185,7.25456168455822,6.97425332904818,5.04728445460691e-12,1.34782452982674e-11,15.9469843400716
"C11orf70",-1.06627866589903,4.40791172584641,-6.96685304707274,5.3091102247739e-12,1.41498160346109e-11,15.8974223877471
"AKR1B15",-1.59414998080891,2.37835284888522,-6.96344151138231,5.43425722852561e-12,1.44702076396408e-11,15.8745906404711
"NXPH4",1.29453792880103,5.49835549132948,6.96082344990273,5.53225588213999e-12,1.4723517404762e-11,15.8570762286138
"CD177",1.68908105119225,3.38137853014038,6.94279841008458,6.25565798834106e-12,1.66229172276264e-11,15.7366566175602
"TUBA3D",1.83645008715956,4.06975450041288,6.94271546851904,6.25919233622419e-12,1.66301564206914e-11,15.7361031773261
"SLC44A4",1.95279182219449,9.77662749793559,6.93436424273288,6.6252735414982e-12,1.75845980358058e-11,15.6804096046633
"WNT6",-1.44529496553599,3.09835210569777,-6.92536760430914,7.04316180949749e-12,1.86671975147151e-11,15.6204810998663
"PROM1",-2.26734955940445,8.06812543352601,-6.92439888279269,7.0896718141279e-12,1.87831929725185e-11,15.6140325269506
"CLEC9A",-1.00402682915128,2.37136300578035,-6.91998868355693,7.30525027044032e-12,1.93393666089155e-11,15.5846853014991
"LOC642587",-1.75820102752323,6.69555210569777,-6.91804398139107,7.40234195029365e-12,1.95913472011768e-11,15.5717499645949
"RARRES1",-1.44036054470726,8.39796061106524,-6.90032766675777,8.34719867340479e-12,2.20408988765274e-11,15.4540632279354
"TCN1",-2.292289683187,5.03886994219653,-6.89940929808945,8.39927811622409e-12,2.21755632363787e-11,15.4479702494224
"EYA4",-1.26199782660846,2.83803980181668,-6.88803270029643,9.07147056398682e-12,2.39010896661511e-11,15.3725536070373
"CELF3",1.21935799788898,1.35501593724195,6.88112188406746,9.50527428338366e-12,2.5011956041767e-11,15.3267972663096
"CYP4A11",-1.00587484207328,1.63530825763832,-6.88085794139318,9.52223968656671e-12,2.50501769304478e-11,15.3250505503953
"EYA1",-1.39597008268163,3.20951965317919,-6.88044989342004,9.54852619629176e-12,2.51128930066449e-11,15.3223502984869
"SPON1",-1.11223141902157,9.53440412881916,-6.88015592681644,9.56750766639193e-12,2.51563694148343e-11,15.3204050702443
"KIF5A",-1.33944616417982,2.9310769611891,-6.86374877042375,1.06877019780609e-11,2.8051460190436e-11,15.2119579142486
"KLK13",-1.45254696380879,2.21511436829067,-6.85560549420193,1.12904841254461e-11,2.96184052000265e-11,15.1582218476097
"TGM1",-1.02561239344945,3.90380330305533,-6.85160048791577,1.15990522536621e-11,3.03968014765999e-11,15.131815155745
"CD24",1.24713235858562,13.8388704376548,6.84936470484045,1.17748912809697e-11,3.08457978816266e-11,15.1170799067566
"FOXA1",1.82130233011883,11.4622748142031,6.8477243457758,1.19055617252696e-11,3.11721951562025e-11,15.1062717150509
"CCL20",1.23628695485295,2.90186440957886,6.84742724569705,1.19293802627452e-11,3.12305759747717e-11,15.1043144031429
"NPAS1",1.04243848854132,3.8271440957886,6.84531463050272,1.21001017169433e-11,3.16613673526442e-11,15.0903986423152
"PCDHAC1",-1.03319684226519,3.25087142857143,-6.84323894658257,1.22701715768523e-11,3.20900156016278e-11,15.0767300170826
"ERP27",1.21742643973197,7.54708901734104,6.83774063241002,1.27320832483724e-11,3.32641472498199e-11,15.0405415047424
"MS4A8B",1.62979801692014,2.41847184145334,6.83157560366437,1.32703001857018e-11,3.46394485457671e-11,14.9999968623461
"LGI1",-1.15065243646948,1.10097539223782,-6.82452571928089,1.39131418762488e-11,3.62713400278587e-11,14.9536744103017
"KCND3",-1.4838461114043,4.8816019818332,-6.81848140994219,1.44885290522193e-11,3.77426089889687e-11,14.9139945137752
"ORM1",2.0304749364295,3.20815301403799,6.81674731141999,1.46578704439226e-11,3.81692136242683e-11,14.902616451713
"SNORD116-28",-1.07858040349278,4.19939347646573,-6.81297818716629,1.50326614596881e-11,3.91203625006207e-11,14.8778950752409
"GOLGA7B",-1.00200489213005,5.70965425268373,-6.81126164379009,1.52064486347241e-11,3.95525643571373e-11,14.8666406043095
"DLX5",1.11914751555278,3.96389248554913,6.80247497288791,1.61273516910123e-11,4.19000924090715e-11,14.8090721624588
"PRSS50",-1.24489838155096,2.67789446738233,-6.79958169015745,1.64423893666235e-11,4.26915712276185e-11,14.7901310388553
"C1orf194",1.06882350429401,1.71334442609414,6.79431008766616,1.70319786918881e-11,4.41944543155287e-11,14.7556392307677
"PPP2R2C",2.03840347838603,6.66257729149463,6.79342985252203,1.71324255520788e-11,4.44494751148968e-11,14.7498823146394
"RIMS4",1.87737248156855,7.19569124690339,6.79278926396999,1.72058903739476e-11,4.46287971417745e-11,14.7456931701861
"IL24",1.07708237137968,2.83563459950454,6.78681133718634,1.79065187450257e-11,4.641091148029e-11,14.7066180164845
"CGA",2.1773060196069,2.35685483071841,6.7802371537489,1.8709340622964e-11,4.84672256138109e-11,14.6636821933579
"CHRM1",-1.59941334340866,4.59464987613543,-6.76660557700501,2.04880636658879e-11,5.29614639965599e-11,14.5747776020155
"CXCR5",1.22049346623166,3.86337960363336,6.76340896867699,2.09285903686028e-11,5.40797936145268e-11,14.5539534580553
"CALML3",-2.05805608197797,5.6126455821635,-6.75937898787279,2.14972145037209e-11,5.5500228088706e-11,14.5277133507011
"CLIC3",1.21446021366086,5.30185202312139,6.74609496805768,2.34809020190858e-11,6.05302509356895e-11,14.4413208114168
"CYP2B6",1.15092481248701,1.68555730800991,6.74096483946282,2.42940790281273e-11,6.25558061516935e-11,14.4079992395908
"FAM3B",-1.84234264421309,5.73886729975227,-6.73756606100972,2.48479542502441e-11,6.39338890534543e-11,14.3859362034643
"QPRT",1.04623358761535,7.70072667217176,6.73326094434472,2.5567322879918e-11,6.57189356109573e-11,14.3580045256912
"TMPRSS4",1.91886866733836,4.16084426094137,6.7263005306431,2.67737810185352e-11,6.87168051394585e-11,14.3128802676354
"LTF",-2.29819770746374,11.2158575557391,-6.72356626231196,2.72628281880356e-11,6.99527077379661e-11,14.2951658930838
"PEBP4",-1.50511900158327,2.59593955408753,-6.71204826840135,2.94208167703347e-11,7.53598712782249e-11,14.2206181902913
"TMEM171",1.00682784068192,2.22286292320396,6.70599037463442,3.06220990283456e-11,7.83684483983963e-11,14.1814573982762
"SFRS13B",-1.10228008604008,3.61446779521057,-6.70224706650717,3.13882875558921e-11,8.02692505633363e-11,14.1572754758952
"C9orf68",-1.06257804298806,5.03364731626755,-6.69562391891437,3.27902108875723e-11,8.36848316744316e-11,14.114520383543
"OTOR",1.00667385533113,1.38078571428571,6.69266777047799,3.34355723691014e-11,8.53028831536787e-11,14.0954499195337
"TMEM232",-1.0714327088231,3.37085251857969,-6.69033975929801,3.39525491562096e-11,8.65895446182588e-11,14.0804371472432
"LRAT",-1.39535390858642,4.47049975227085,-6.69031563034189,3.39579482240324e-11,8.65925570785473e-11,14.0802815709256
"SLC7A4",-1.85678195397336,3.85619603633361,-6.6828699331871,3.56648063891225e-11,9.08773085725065e-11,14.0322988228565
"PCDHA10",-1.52348177005869,4.90712733278282,-6.67808190835438,3.68065314050412e-11,9.37399937657234e-11,14.0014692851383
"ZNF711",-1.10974304402757,6.81724772914946,-6.67471120906758,3.76316897488395e-11,9.57346456683613e-11,13.9797780523138
"BCL11A",-1.62348062898815,5.54039909165979,-6.67097856634779,3.85666080478307e-11,9.80280380366427e-11,13.9557694992051
"NLRP5",-1.51607860672648,1.81991428571429,-6.67031271163028,3.87357604431521e-11,9.84092515651421e-11,13.9514879980982
"CHRM3",-1.21855880871276,3.17205012386457,-6.66390863927666,4.04002001495602e-11,1.02548974909801e-10,13.9103295544708
"KRTCAP3",1.06426170017111,8.09476556564822,6.6530249408343,4.33910311568588e-11,1.09977514771643e-10,13.8404651902114
"NBPF22P",1.05466299636968,1.59580817506193,6.65171475647271,4.37653803222886e-11,1.10885259535553e-10,13.832062044068
"RNF182",-1.15873772249677,3.49586614368291,-6.64592637181726,4.54574693226486e-11,1.15101362258754e-10,13.7949554169329
"B3GNT3",-1.57873088327016,5.40747043765483,-6.62904328835289,5.07672962739392e-11,1.28166821508113e-10,13.6868973997342
"HOXB8",-1.05787935917734,3.66482824112304,-6.62469260676905,5.22312396204796e-11,1.31781657786463e-10,13.659092831318
"EREG",-1.53062341793409,2.86530710156895,-6.61425828104521,5.59128125512799e-11,1.40897267911842e-10,13.592477765576
"F7",1.633181403029,5.39368497109827,6.61341865421262,5.62198722036003e-11,1.41636271486061e-10,13.5871216459296
"LOC338651",1.13752785827376,4.62583641618497,6.61271929762806,5.64768938808203e-11,1.42248881287356e-10,13.5826608163922
"PTCHD2",1.25285208943051,3.43908067712634,6.61066391340302,5.72389508763459e-11,1.44132915674154e-10,13.5695531363429
"ITGA8",-1.14879740440436,4.66123649876135,-6.60959422953474,5.76395232889095e-11,1.45105997930265e-10,13.562733004396
"FER1L4",1.14151756225112,5.4772715937242,6.60935183298645,5.77306761597652e-11,1.4531765345267e-10,13.5611876657519
"CNTN2",-1.12635380703354,3.09617258464079,-6.59432340711098,6.3666480201592e-11,1.60062801682425e-10,13.4654806659038
"KCNJ11",1.08528039309758,7.83348018166804,6.59309752078675,6.41762242672769e-11,1.61285088041032e-10,13.4576826760653
"PAX9",1.25540245725983,6.50735499587118,6.59199610211019,6.46376196972091e-11,1.62424765285643e-10,13.4506775884142
"PNMA6A",-1.02993881319068,4.23425433526012,-6.57550682180452,7.19461548526375e-11,1.80282504470236e-10,13.3459350179223
"SHC4",-1.54467895376545,4.94868348472337,-6.5644416307423,7.72980238936742e-11,1.93339233739904e-10,13.2757840650284
"AIM2",1.17157094947944,4.08740900082576,6.56425931644416,7.73893889829255e-11,1.93544177831582e-10,13.2746291524178
"AKR7A3",1.71106809560365,7.55184665565648,6.56396681847642,7.75361925181044e-11,1.93887701875357e-10,13.2727763179496
"KCNF1",1.57528447920165,5.16378654004955,6.55721130541844,8.10036463680184e-11,2.02435162499747e-10,13.2300047732337
"GRAMD2",-1.36259958739145,6.63978208092486,-6.55320349401806,8.31320408121352e-11,2.07703638538778e-10,13.2046492852187
"BMPR1B",2.20768463113115,8.60192105697771,6.54914536437783,8.53429186473824e-11,2.1304597760588e-10,13.1789901695019
"NCRNA00052",1.78389914839515,1.97698125516102,6.54416989940284,8.81322198218056e-11,2.19902099288001e-10,13.1475510451932
"ADAM32",-1.15579237873627,3.93770264244426,-6.5208517271512,1.0243963995218e-10,2.54795954472771e-10,13.0005041143419
"ADAM22",-1.0471234930992,5.22456193228737,-6.52081613932585,1.02463124592939e-10,2.54823494596369e-10,13.0002800674769
"FAM183A",1.04210914215804,2.42837382328654,6.51896997312782,1.03688676470833e-10,2.57808953366381e-10,12.9886588987231
"CST5",1.91248298469511,2.09963426919901,6.50995017925691,1.09885661628282e-10,2.72754519795505e-10,12.9319255837815
"SUSD3",1.41265891906157,8.78946218001652,6.50445487463039,1.13837354049005e-10,2.82460826519952e-10,12.8973967401162
"LOC84856",-1.23646036239185,3.97456622625929,-6.5015868590049,1.15954649854144e-10,2.8757537587649e-10,12.8793868321937
"IL12A",-1.02777733851492,2.8052132122213,-6.49669748440047,1.19653396052745e-10,2.9642623638987e-10,12.8487007324203
"CSAG3",1.39664166306833,1.66723344343518,6.49198631597927,1.23326447081653e-10,3.05231098081536e-10,12.8191534337714
"ATP2B2",-1.19654038046346,2.99055895953757,-6.48692802766132,1.27392975102336e-10,3.15067796512584e-10,12.7874513376161
